country_name,iso3,year,bond_spreads,bond_10y,vulnerability100,readiness100,lnrgdp,growth,inflation_cpi,debt_gdp,PrimaryBalance_gdp,reserves,gee,rqe,tt,is_advanced,Revenue_gdp,CurrentGDP,OverallBalance_gdp,revenue,debt,interest_revenue,taxgdp
Brazil,BRA,1999,,,39.94971041,35.51293846,6.622879931,0.468,4.859,,,4.832061944,,,96.07118921,0,,1087.711,,,,,
Brazil,BRA,2000,,,39.71102428,36.01982985,6.665825109,4.388,7.044,62.198,,4.205175739,0.04308508709,0.2584424317,93.13023447,0,,1199.093,,,745.807,,
Brazil,BRA,2001,,,39.45921288,36.34035187,6.67962808,1.39,6.84,67.331,3.13,4.505704676,,,92.921016,0,36.334,1315.756,-3.468,478.07,885.907,18.15929982936093,
Brazil,BRA,2002,,,39.14939088,36.80206578,6.70970426,3.053,8.45,76.095,3.356,4.611831696,-0.0346153453,0.1825670749,91.64124541,0,40.346,1488.788,-4.149,600.67,1132.894,18.601596192931147,
Brazil,BRA,2003,,,38.90575498,36.54304076,6.721049727,1.141,14.714,71.514,3.553,5.941665658,0.08175736666,0.1967014819,90.56915483,0,35.887,1717.951,-5.401,616.529,1228.569,24.95053919246524,
Brazil,BRA,2004,,,38.80777104,36.12084772,6.777050744,5.76,6.598,68.025,4.051,6.032621389,-0.09227091819,0.0374141857,92.09341138,0,36.726,1957.75,-2.955,718.997,1331.761,19.076403637749824,
Brazil,BRA,2005,,,38.50463868,36.89162172,6.808570101,3.202,6.87,66.969,3.865,5.94089777,-0.1576702446,0.03690125793,92.9,0,38.507,2170.584,-3.364,835.821,1453.608,18.77321006570234,
Brazil,BRA,2006,,,38.3436146,39.95874169,6.847424427,3.962,4.184,64.599,1.507,9.118124974,-0.3912954926,-0.04127338529,97.8,0,37.694,2409.45,-4.868,908.227,1556.476,16.912505969119753,
Brazil,BRA,2007,7.395835,12.027339,38.31102502,40.35470329,6.906352295,6.07,3.641,63.025,2.88,18.05868052,-0.2902899683,-0.02283461951,101.4,0,37.692,2720.263,-2.66,1025.31,1714.436,14.698079167993209,
Brazil,BRA,2008,10.595792,14.243319,38.16102327,41.13357541,6.956040554,5.094,5.678,61.42,3.213,18.4648788,-0.1482008994,0.07702741027,105,0,37.523,3109.803,-2.393,1166.879,1910.043,14.94017002904885,
Brazil,BRA,2009,9.305827,12.550591,37.89001145,42.53298174,6.95478103,-0.126,4.888,64.702,0.912,22.75816366,-0.1513035744,0.1276072711,101.7,0,36.306,3333.039,-4.23,1210.098,2156.529,14.162948273012725,
Brazil,BRA,2010,8.934041,12.125657,37.85268284,44.20712247,7.02736509,7.528,5.039,62.433,1.58,25.60426168,-0.08686254919,0.2466198653,118.5,0,35.962,3885.847,-3.554,1397.433,2426.059,14.276180412657805,23.557675813572533
Brazil,BRA,2011,9.354453,12.11623,37.79646494,44.43529909,7.066338976,3.974,6.636,60.634,2.737,30.0388465,-0.1524040699,0.2580220699,127.3,0,36.626,4376.382,-2.741,1602.891,2653.563,14.956588216021405,24.104844176971987
Brazil,BRA,2012,8.431182,10.220328,37.75795156,44.26295311,7.085368268,1.921,5.404,61.614,2.221,31.24351454,-0.1605486721,0.1732440889,120.4,0,36.958,4814.76,-2.351,1779.447,2966.578,12.370799285675632,23.646524493263009
Brazil,BRA,2013,8.530319,10.878592,37.55424867,44.08302602,7.114974305,3.005,6.204,59.595,1.52,29.16609138,-0.1190309748,0.1462901235,117.1,0,36.358,5331.619,-3.422,1938.471,3177.361,13.59260685406238,23.476863302144054
Brazil,BRA,2014,9.795039,12.324708,37.40115357,35.47059296,7.120001267,0.504,6.329,61.617,-0.9,29.4043138,-0.1759206355,-0.02821995318,113.2,0,35.152,5778.953,-6.275,2031.389,3560.826,15.290737369139736,22.751587595987541
Brazil,BRA,2015,11.607263,13.739183,37.0834532,34.66515425,7.083899462,-3.546,9.03,71.73,-0.853,29.88948444,-0.255271554,-0.181910038,100,0,36.909,5995.787,-9.281,2213.013,4300.759,22.834539001327588,22.993560315538392
Brazil,BRA,2016,11.142568,12.974538,36.92490055,35.00536738,7.050591621,-3.276,8.74,77.422,-2.008,31.64031786,-0.2493870705,-0.1899517477,102.4,0,37.512,6269.327,-7.991,2351.769,4853.85,15.949562806568565,23.063611330241983
Brazil,BRA,2017,7.982301,10.311393,36.80320294,34.38246228,7.063733716,1.323,3.446,82.745,-1.625,31.99479798,-0.317140609,-0.1309788674,108.2,0,36.328,6585.479,-7.97,2392.35,5449.151,17.465866549218234,23.132862673286482
Brazil,BRA,2018,7.643351,10.553651,36.72471714,34.16569472,7.081413585,1.784,3.665,84.777,-0.867,31.49749829,-0.5205696225,-0.2931254506,106.9,0,37.191,7004.141,-6.99,2604.877,5937.904,16.463660563039443,23.673750138435679
Brazil,BRA,2019,5.74828,7.88698,36.89388138,34.72995655,7.093547473,1.221,3.733,87.118,-0.083,29.63749256,-0.2341146767,-0.1214040965,107,0,38.184,7389.131,-4.859,2821.492,6437.299,12.507856693903205,23.66412177578351
Brazil,BRA,2020,6.249049,7.143161,36.8474971,35.1806018,7.060231701,-3.277,3.212,96.007,-7.536,30.53229773,-0.4657092094,-0.1110115275,107.7,0,34.542,7609.597,-11.637,2628.472,7305.734,11.872503039777662,22.557528624886178
Brazil,BRA,2021,8.226872,9.666841,36.91457976,35.00420398,7.106757766,4.763,8.302,88.934,1.979,29.68484936,-0.4929903746,-0.1216139942,123.2,0,37.74,9012.142,-2.631,3401.204,8014.883,12.215156332803392,24.423517771813959
Brazil,BRA,2022,9.323743,12.2756,36.81671552,35.04119153,7.136478435,3.017,9.28,83.939,1.307,25.82935557,-0.5882593393,-0.220437631,114.5,0,39.481,10079.676,-3.965,3979.52,8460.763,13.353258529419215,24.674653476500438
Brazil,BRA,2023,7.775282,11.737297,36.85201645,35.04664801,7.168379569,3.242,4.594,84.001,-2.168,27.35689703,-0.5467643142,-0.2964782119,117.2,0,37.597,10943.344,-7.712,4114.353,9192.466,14.745857382237945,23.668370245442528
Canada,CAN,1995,1.585919,8.164239,28.75360797,58.84635027,7.140280286,2.682,2.149,100.084,0.085,1.297320934,,,,1,42.245,831.621,-5.49,351.318,832.321,13.196828026985441,29.71016845413957
Canada,CAN,1996,0.803343,7.243058,28.79789903,59.02402496,7.157028848,1.689,1.571,100.244,2.141,1.680493834,1.742363691,1.488290906,,1,42.811,859.834,-3.053,368.103,861.931,12.132395879563663,30.529032348104408
Canada,CAN,1997,-0.196825,6.145515,28.7742297,59.36422344,7.198939462,4.28,1.621,95.272,4.72,1.398979443,,,,1,43.502,906.926,0.039,394.531,864.051,10.760424808054802,31.151494168212178
Canada,CAN,1998,0.016733,5.290541,28.74023887,59.0956059,7.237129527,3.893,0.996,93.29,4.798,1.728169229,1.877301693,1.53667593,,1,43.549,940.548,0.143,409.597,877.439,10.689108819949942,31.185861859256512
Canada,CAN,1999,-0.103294,5.543607,28.71732358,59.85620348,7.28726169,5.141,1.735,88.966,5.761,1.960249943,,,,1,43.429,1007.927,1.656,437.732,896.709,9.452209353197173,31.23103161240844
Canada,CAN,2000,-0.100227,5.928528,28.69424407,60.45079339,7.337370413,5.139,2.719,80.437,5.659,2.110235295,1.849078655,1.464474559,97.14729381,1,43.197,1106.071,2.64,477.793,889.686,6.9889112669861335,30.697306049973282
Canada,CAN,2001,0.472122,5.474394,28.70743145,60.52193601,7.355947765,1.875,2.525,81.462,3.38,2.187999557,,,96.77793919,1,41.632,1144.543,0.529,476.492,932.368,6.848097617217525,29.280158106772753
Canada,CAN,2002,0.712817,5.298861,28.71138728,60.59158242,7.385499497,2.999,2.258,79.604,2.256,2.306414612,1.860855937,1.53391695,92.06926281,1,40.16,1193.694,-0.234,479.387,950.229,6.200199203187251,28.173300695153031
Canada,CAN,2003,0.81485,4.815004,28.73366423,60.45865045,7.403402288,1.806,2.759,75.912,1.645,2.209336305,1.924679995,1.52460897,97.92647835,1,40.149,1254.747,-0.127,503.765,952.501,4.413559490896411,27.869363305909477
Canada,CAN,2004,0.324831,4.582447,28.64944901,61.9009062,7.43385742,3.092,1.857,71.889,2.258,2.037222509,1.900697708,1.616421103,103.6142627,1,39.902,1335.731,0.768,532.988,960.249,3.734148664227357,28.03678285523058
Canada,CAN,2005,-0.213663,4.070996,28.56869207,63.15751777,7.465457237,3.21,2.214,70.64,2.532,1.890359583,1.882459402,1.565749764,108.4,1,40.074,1421.59,1.553,569.684,1004.217,2.442980486100714,28.061607073769512
Canada,CAN,2006,-0.580668,4.211944,28.53600854,67.63046374,7.491494877,2.638,2.002,69.92,2.411,1.955849009,1.892113328,1.558656931,108.5,1,40.488,1496.604,1.828,605.951,1046.423,1.4399328196008694,28.252029260913375
Canada,CAN,2007,-0.35642,4.275084,28.49010763,67.66651158,7.511786506,2.05,2.138,67.181,2.368,2.245563288,1.75481534,1.606389523,112.3,1,40.339,1577.661,1.82,636.408,1059.896,1.3584868241652,28.202256378271372
Canada,CAN,2008,-0.034603,3.612924,28.42032899,68.06037306,7.521691489,0.995,2.37,70.356,0.466,2.374441414,1.782482386,1.650943518,118,1,38.96,1657.041,0.184,645.58,1165.829,0.7238193018480493,26.934276218874487
Canada,CAN,2009,-0.009692,3.235072,28.41995412,68.22867787,7.492107163,-2.915,0.299,81.803,-2.776,3.03018627,1.742083311,1.696578741,103.3,1,39.539,1571.334,-3.881,621.296,1285.399,2.79470902147247,27.59241510716372
Canada,CAN,2010,0.047844,3.23946,28.29587874,66.24670938,7.522547327,3.091,1.777,83.975,-3.9,3.090467912,1.777826786,1.693430305,111.9,1,38.326,1666.048,-4.738,638.536,1399.057,2.186505244481553,26.547734519053474
Canada,CAN,2011,0.023894,2.785671,28.29212645,67.02055059,7.553437092,3.137,2.912,84.284,-2.701,3.450921947,1.772545457,1.684840202,114.5,1,38.267,1774.063,-3.309,678.872,1495.252,1.5888363341782736,26.4425220524863
Canada,CAN,2012,0.082721,1.871867,28.26371099,66.88585007,7.570841626,1.756,1.516,87.015,-1.822,3.531909366,1.756970048,1.707194686,111.6,1,38.402,1827.201,-2.525,701.676,1589.935,1.8306338211551483,26.652678057860079
Canada,CAN,2013,-0.073986,2.274287,28.24787614,67.11984179,7.59383303,2.326,0.938,87.703,-0.994,3.622372071,1.780741096,1.729890943,112.7,1,38.466,1902.247,-1.495,731.719,1668.324,1.3024489159257526,26.562586246686156
Canada,CAN,2014,-0.299552,2.230117,28.21852219,68.37478094,7.622162847,2.873,1.907,85.755,0.451,3.656428771,1.753717661,1.838725328,112,1,38.545,1994.898,0.175,768.941,1710.734,0.716046179789856,26.766431165904219
Canada,CAN,2015,-0.602143,1.529777,28.19351863,67.556188,7.628641646,0.65,1.125,92.283,0.588,3.878581263,1.730935335,1.706058025,100,1,39.957,1990.441,-0.062,795.312,1836.832,1.6267487549115298,28.151349374334632
Canada,CAN,2016,-0.581272,1.250698,28.20459327,66.480444,7.638973474,1.039,1.429,92.478,0.131,3.981407043,1.744541049,1.727414131,99.4,1,40.3,2025.535,-0.453,816.292,1873.183,1.4491315136476426,28.549889288508961
Canada,CAN,2017,-0.548558,1.780534,28.31179217,66.1261402,7.668860596,3.034,1.597,90.989,0.089,4.049147274,1.815572977,1.879655957,102.5,1,40.343,2140.641,-0.112,863.598,1947.74,0.49822769749398904,28.626285304261661
Canada,CAN,2018,-0.626208,2.284092,28.46722582,65.23718142,7.695920779,2.743,2.268,90.756,0.462,3.815913681,1.675133944,1.699419856,104,1,41.022,2235.675,0.36,917.124,2029.006,0.24864706742723416,29.03378174376866
Canada,CAN,2019,-0.546776,1.591924,28.38461467,64.97476561,7.714825165,1.908,1.949,90.11,0.104,3.80564543,1.697310686,1.710002422,102.1,1,40.572,2313.563,-0.017,938.667,2084.754,0.2982352361234349,28.565809532742353
Canada,CAN,2020,-0.138255,0.755857,28.35584433,64.30863513,7.663129561,-5.038,0.717,118.064,-10.455,4.248627914,1.598312855,1.592589736,96.7,1,41.413,2220.527,-10.949,919.593,2621.648,1.19286214473716,29.75726032603972
Canada,CAN,2021,-0.072865,1.367104,28.24278906,64.77869363,7.720931416,5.951,3.395,112.606,-3.7,4.727819519,1.561457276,1.613764048,112.5,1,42.414,2535.818,-3.057,1075.53,2855.481,-1.5160088649974066,30.208634846822598
Canada,CAN,2022,-0.176958,2.774899,28.14369713,64.6263001,7.766816818,4.695,6.779,103.541,0.207,4.530068369,1.566617727,1.677092791,121.1,1,41.03,2864.159,0.617,1175.166,2965.567,-0.9992688276870583,29.243348571081423
Canada,CAN,2023,-0.59766,3.364355,28.15838854,64.52219624,7.786159288,1.953,3.896,105.071,-0.038,4.883598391,1.516803265,1.644710422,109.9,1,41.645,2965.201,-0.162,1234.861,3115.559,0.2977548325129067,29.453011785710309
Chile,CHL,1995,,,35.96292648,44.21100994,11.2613738,8.933,8.233,17.25,4.059,0.0191098705,,,58.27689363,0,22.552,29408.536,3.101,6618.476,5062.569,4.247960269599148,16.152181072403728
Chile,CHL,1996,,,36.09015545,44.35077375,11.31001948,4.985,7.359,14.584,2.814,0.01918179777,1.337976933,1.542760015,50.98055569,0,22.706,32393.863,2.071,7355.252,4724.475,3.2722628380163834,17.363628413196661
Chile,CHL,1997,,,36.0207854,43.58071304,11.38133255,7.392,6.134,12.78,2.689,0.02065982682,,,50.96063177,0,22.621,35946.986,2.039,8131.449,4593.961,2.87343618761328,17.131644917323531
Chile,CHL,1998,,,36.16713893,43.04037357,11.42229105,4.181,5.11,12.115,0.897,0.01775989394,1.097435236,1.375919461,48.55144293,0,22.296,37741.618,0.39,8414.7,4572.509,2.2739504843918192,17.21235162732027
Chile,CHL,1999,,,36.26505499,44.10421283,11.41955098,-0.274,3.337,13.277,-1.477,0.01643585437,,,51.27587605,0,21.675,38461.784,-2.018,8336.436,5106.574,2.4959630911188007,16.604637995991034
Chile,CHL,2000,,,36.1627977,45.30197399,11.46807083,4.972,3.843,13.146,-0.055,0.0157457809,1.005559683,1.404732704,53.8487446,0,22.177,42215.03,-0.693,9362.099,5549.436,2.876854398701357,17.543870038704224
Chile,CHL,2001,,,36.01812898,45.92436226,11.49912401,3.154,3.569,14.348,-0.037,0.01459957484,,,49.94591872,0,22.687,45409.054,-0.495,10301.788,6515.329,2.018777273328338,17.401837968260693
Chile,CHL,2002,,,35.9849629,46.87358669,11.5306498,3.203,2.489,15.045,-0.678,0.01507429844,1.078486919,1.318496346,51.8884531,0,22.031,48428.962,-1.171,10669.317,7286.297,2.2377558894285325,17.566079570319925
Chile,CHL,2003,,,35.98789125,45.86322541,11.57680073,4.723,2.81,12.573,0.112,0.01486259887,1.100245118,1.333441377,56.91370911,0,21.803,52897.34,-0.416,11533.101,6650.792,2.4216850892079074,17.258939674471346
Chile,CHL,2004,,,35.89109804,46.51131811,11.64141039,6.674,1.055,10.314,2.549,0.01406845567,1.117753029,1.367984176,69.52000317,0,22.866,60391.763,2.051,13809.474,6228.846,2.177906061401207,17.740416023291122
Chile,CHL,2005,,,35.62316213,47.79682304,11.69814081,5.837,3.052,7.04,5.006,0.01407030601,1.155609965,1.312464714,79.5,0,24.817,68467.94,4.568,16991.774,4819.883,1.7649192086070034,19.474808209506524
Chile,CHL,2006,,,35.42997715,49.2902948,11.75688122,6.05,3.392,5.022,7.681,0.01519797188,0.9377381802,1.423894644,103.3,0,26.239,81577.533,7.509,21405.327,4097.148,0.655512786310454,20.826812696088766
Chile,CHL,2007,1.579588,6.211092,35.578438,50.48554462,11.8072723,5.168,4.408,3.901,7.77,0.01254863516,1.186738372,1.485586524,106.9,0,27.261,90159.479,7.955,24578.811,3517.356,-0.6786251421444555,21.573963398790273
Chile,CHL,2008,3.13797,6.785497,35.42024197,50.88427792,11.84446588,3.789,8.716,4.916,3.573,0.01656666661,1.062142253,1.502484918,91.3,0,25.722,93867.122,3.93,24144.095,4614.497,-1.3879169582458595,19.700239664320378
Chile,CHL,2009,2.347716,5.59248,35.29984696,50.48185111,11.83322254,-1.118,1.484,5.845,-4.459,0.01836036356,1.137571573,1.427399278,94.8,0,20.717,96138.477,-4.259,19916.743,5619.223,-0.9653907419027852,15.900192532400009
Chile,CHL,2010,3.084384,6.276,35.21058135,51.62525494,11.89009094,5.852,1.41,8.607,-0.312,0.01908413743,1.157241821,1.415171146,115.4,0,23.104,110777.867,-0.363,25593.847,9535.014,0.22074099722991689,18.793163859425366
Chile,CHL,2011,2.764746,5.526523,35.03188884,52.2287669,11.95046986,6.224,3.341,11.127,1.524,0.02707980854,1.152272344,1.440535307,117.2,0,24.313,121509.299,1.427,29542.41,13520.206,0.3989635174597952,20.302612735474508
Chile,CHL,2012,3.664675,5.453821,34.56612182,53.82090624,12.01020317,6.155,3.006,11.939,0.792,0.02533041393,1.178443551,1.536198139,109.1,0,23.772,129973.394,0.682,30897.002,15517.618,0.46272926131583375,20.410402352115081
Chile,CHL,2013,2.959714,5.307987,34.40798568,54.37157777,12.04275272,3.309,1.794,12.784,-0.389,0.02419187136,1.158031583,1.48287189,105.7,0,22.643,137309.192,-0.47,31090.822,17553.694,0.35772644967539635,18.885188691518916
Chile,CHL,2014,2.189025,4.718694,33.78392154,56.18909321,12.06052043,1.793,4.715,15.02,-1.352,0.02339229927,1.035074949,1.484589577,102.7,0,22.356,147951.291,-1.496,33076.348,22221.911,0.644122383252818,18.532670218156056
Chile,CHL,2015,2.335612,4.467532,33.77932045,55.45716,12.08181158,2.152,4.349,17.375,-1.871,0.02187692306,0.9188355803,1.319842696,100,0,22.939,158622.903,-2.089,36387.2,27560.19,0.9503465713413837,19.072992300178178
Chile,CHL,2016,2.576671,4.408641,33.92568131,53.86377867,12.09919008,1.753,3.787,21.101,-2.377,0.02253054074,0.8338437676,1.363908291,103.8,0,22.706,168764.687,-2.661,38319.772,35610.201,1.250770721395226,19.032902467416065
Chile,CHL,2017,1.911817,4.240909,33.92396174,53.76282414,12.1126757,1.358,2.182,23.652,-2.267,0.02139886658,0.8094556332,1.325499177,114.3,0,22.865,179314.91,-2.628,41000.515,42410.915,1.5788322764049858,19.085709604404897
Chile,CHL,2018,1.71708,4.62738,33.36594852,53.84768673,12.15180054,3.99,2.319,25.798,-1.112,0.02104091216,0.9071784616,1.300452352,111.3,0,24.133,189434.867,-1.482,45717.15,48870.46,1.5331703476567355,20.056129191695849
Chile,CHL,2019,1.525955,3.664655,33.26260901,52.98571501,12.15812417,0.634,2.254,28.33,-2.38,0.02132619261,0.8634986281,1.158493161,109.4,0,23.767,195531.722,-2.731,46471.288,55393.436,1.4768376320107712,19.463123053971774
Chile,CHL,2020,1.963848,2.85796,33.31571006,52.95795878,12.09472128,-6.143,3.045,32.38,-6.575,0.02188970047,0.7050446868,0.9486477375,121.8,0,21.993,201257.745,-7.095,44262.702,65167.462,2.3643886691219933,17.895588720857923
Chile,CHL,2021,3.081604,4.521573,33.37310885,53.30508602,12.2019144,11.315,4.525,36.448,-6.903,0.02573286525,0.5902940631,0.9362402558,136.8,0,26.09,239418.124,-7.525,62464.925,87262.776,2.3840551935607515,21.24612081627162
Chile,CHL,2022,3.361245,6.313102,33.25136651,53.25830862,12.22322563,2.154,11.644,37.907,1.84,0.01921866839,0.546218276,0.9784111381,125,0,28.085,263065.442,1.36,73882.155,99721.087,1.7090973829446323,22.987196881964451
Chile,CHL,2023,1.663279,5.625294,33.22364923,53.08937454,12.22842577,0.521,7.582,39.415,-1.913,0.02267608497,0.7175557613,0.9257317185,129.7,0,25.123,281857.487,-2.274,70810.205,111094.665,1.4369303029096843,19.492189046726295
China,CHN,1995,,,40.68374829,36.2659349,9.360354881,11.016,16.794,21.424,-0.436,0.6910388764,,,108.0962918,0,10.132,6160.64,-0.944,624.22,1319.843,5.013817607579945,9.8009947018491577
China,CHN,1996,,,40.39718472,36.36147791,9.455375348,9.968,8.312,21.221,-0.19,0.874476585,-0.3486538827,-0.2666527033,112.3365613,0,10.256,7223.17,-0.733,740.799,1532.806,5.294461778471139,9.5661876987527634
China,CHN,1997,,,40.12466603,36.03414244,9.544473947,9.319,2.781,20.394,0.012,1.048506435,,,116.8574489,0,10.782,8023.61,-0.726,865.114,1636.363,6.844741235392321,10.262263494860791
China,CHN,1998,,,39.93429486,35.71147346,9.620823071,7.934,-0.781,20.438,-0.225,1.013853153,-0.1987832934,-0.267708391,117.3178802,0,11.52,8572.99,-1.076,987.595,1752.154,7.387152777777778,10.804631756248403
China,CHN,1999,,,39.82910565,35.85369152,9.695533246,7.757,-1.401,21.609,-1.642,0.9936301141,,,110.4099875,0,12.555,9115.37,-2.296,1144.408,1969.745,5.209080047789725,11.719304866395989
China,CHN,2000,,,39.79897719,36.29275784,9.777780952,8.572,0.352,22.708,-2.088,0.9738533275,-0.1588428766,-0.3249551952,106.0373148,0,13.259,10102.46,-2.811,1339.523,2294.05,5.452899917037484,12.453907266151019
China,CHN,2001,,,39.64270885,35.79041629,9.857695415,8.319,0.724,24.252,-1.848,1.151839655,,,103.3232266,0,14.649,11185.53,-2.562,1638.604,2712.752,4.874052836371083,13.679620009065282
China,CHN,2002,-1.656932,2.929112,39.53683117,35.51379572,9.945837643,9.214,-0.766,25.553,-2.292,1.426967274,-0.1230972037,-0.5827658772,97.67273761,0,15.363,12304.74,-2.843,1890.364,3144.247,3.586539087417822,14.333053766272187
China,CHN,2003,-0.828337,3.171817,40.95911755,36.42817303,10.04225008,10.121,1.162,26.418,-1.667,1.811372062,-0.1475872993,-0.3920488358,98.54136868,0,15.608,13913.16,-2.36,2171.525,3675.576,4.440030753459764,14.387321068686049
China,CHN,2004,0.093137,4.350753,40.70658001,36.80208018,10.13860663,10.115,3.893,26,-1.026,2.462131598,-0.1099303886,-0.346228838,96.24765733,0,16.115,16379.66,-1.489,2639.647,4258.695,2.8730995966490847,14.753468631217013
China,CHN,2005,-0.402619,3.88204,40.63915428,39.69201925,10.2468944,11.437,1.809,25.91,-0.952,2.948800212,-0.1406404972,-0.1837694794,93.8,0,16.608,19056.63,-1.38,3164.929,4937.582,2.577071290944123,15.101589315634504
China,CHN,2006,-1.67007,3.122542,40.39726347,47.57879485,10.36613869,12.665,1.467,25.174,-0.689,3.402285054,0.03578801453,-0.258387208,94.9,0,16.93,22303.69,-1.126,3776.02,5614.652,2.5812167749557,15.604749707335424
China,CHN,2007,-0.616082,4.015422,40.16443147,49.07054994,10.49851337,14.154,4.774,28.708,0.441,4.264474208,0.1659973711,-0.2333634198,93.9,0,17.925,27480.19,0.058,4925.778,7888.937,2.1366806136680614,16.601766581672109
