cutoff,rss,N,low_n,high_n
.0123880245670667,8.5082769,1373,727,646
.0123996081714694,8.5082569,1373,728,645
.0124190250756965,8.5082197,1373,730,643
.0124514463347282,8.5081568,1373,731,642
.0125747453553639,8.5079136,1373,731,642
.0127334414459974,8.5076027,1373,732,641
.0127658075188002,8.5075397,1373,734,639
.0130340987361265,8.5070534,1373,734,639
.0130491587417119,8.5070248,1373,736,637
.0130537020957941,8.5070162,1373,736,637
.0130996041851603,8.5069237,1373,737,636
.013101637190773,8.5069189,1373,738,635
.0131267745092764,8.5068674,1373,739,633
.0131493652795646,8.5068216,1373,741,632
.0131632445424346,8.506793,1373,741,632
.0131852606808936,8.5067472,1373,743,630
.0132106458096917,8.5066948,1373,743,630
.0133538876735531,8.506403,1373,745,628
.0134283511484135,8.5062428,1373,746,627
.0134595052292152,8.5061798,1373,746,627
.013506719667101,8.5060854,1373,747,626
.013648514147553,8.5058069,1373,748,625
.013814929104861,8.5054808,1373,750,623
.0138515593762249,8.5054102,1373,751,622
.0139023706260374,8.5053129,1373,751,622
.0140455509778113,8.5050335,1373,752,621
.0141329134779047,8.5048685,1373,753,620
.014231500812614,8.5046797,1373,754,619
.0143102940365235,8.5045319,1373,755,618
.014402360054661,8.5043612,1373,756,617
.0145242869694482,8.504138,1373,758,615
.0146365325093254,8.503933,1373,759,614
.0148086514164957,8.5036182,1373,760,613
.0148438396104576,8.5035543,1373,761,612
.0148544402069009,8.5035353,1373,762,611
.0148698255359501,8.5035086,1373,763,610
.0148738455145397,8.5035019,1373,764,609
.0148807245284735,8.5034904,1373,765,608
.0149377150959027,8.503397,1373,765,608
.0149485622797945,8.5033798,1373,766,607
.0150481657833345,8.5032244,1373,767,606
.015062189274301,8.5032015,1373,769,604
.015075384135883,8.5031805,1373,769,604
.015190016832281,8.5029945,1373,771,602
.0152112266487441,8.5029602,1373,772,601
.0152592515694301,8.5028849,1373,772,601
.0153654885040085,8.5027189,1373,774,599
