criterion,variable,cutoff,rss,N,N_low,N_high
b*mA,bmA_hat,.054813743417421,8.8074665,1373,834,539
b*mA,bmA_hat,.0549149502021461,8.80758,1373,835,538
b*mA,bmA_hat,.0550424474080758,8.8077078,1373,837,536
b*mA,bmA_hat,.0552995930805316,8.8079691,1373,838,535
b*mA,bmA_hat,.0553797849747642,8.8080416,1373,838,535
b*mA,bmA_hat,.0558595138241357,8.8084316,1373,839,534
b*mA,bmA_hat,.0559356130946567,8.8084869,1373,841,532
b*mA,bmA_hat,.0560253222786583,8.8085432,1373,841,532
b*mA,bmA_hat,.0561471468694898,8.8086138,1373,843,530
b*mA,bmA_hat,.0563965814685256,8.8087378,1373,844,529
b*mA,bmA_hat,.0569163278887323,8.8089943,1373,844,529
b*mA,bmA_hat,.0569640971526245,8.8090191,1373,846,527
b*mA,bmA_hat,.0571145371007407,8.8090582,1373,847,526
b*mA,bmA_hat,.0572376378767495,8.8090887,1373,848,525
b*mA,bmA_hat,.0578599424708662,8.809269,1373,849,524
b*mA,bmA_hat,.0578720404715257,8.8092718,1373,850,523
b*mA,bmA_hat,.057984506073221,8.8092976,1373,851,522
b*mA,bmA_hat,.0581106828426187,8.8093262,1373,852,521
b*mA,bmA_hat,.0581476836940584,8.8093348,1373,852,521
b*mA,bmA_hat,.0581567007157907,8.8093367,1373,853,520
b*mA,bmA_hat,.0581761074333903,8.8093414,1373,854,519
b*mA,bmA_hat,.0582900557725193,8.8093786,1373,856,517
b*mA,bmA_hat,.0584330070432757,8.8094254,1373,857,516
b*mA,bmA_hat,.058502923140899,8.8094501,1373,858,515
b*mA,bmA_hat,.05934039449433,8.809639,1373,858,515
b*mA,bmA_hat,.0595127826399359,8.8096981,1373,859,514
b*mA,bmA_hat,.059565691923176,8.8097095,1373,861,512
b*mA,bmA_hat,.0598711615564849,8.809783,1373,862,511
b*mA,bmA_hat,.0599700493591671,8.8098154,1373,863,510
b*mA,bmA_hat,.06026272563508,8.8099174,1373,863,510
b*mA,bmA_hat,.0603402550519682,8.8099461,1373,865,508
b*mA,bmA_hat,.0605333367322189,8.8100185,1373,865,508
b*mA,bmA_hat,.0605639043688491,8.8100319,1373,867,506
b*mA,bmA_hat,.0605817852247134,8.8100348,1373,868,505
b*mA,bmA_hat,.0606928589851884,8.8100643,1373,869,504
b*mA,bmA_hat,.0607143237938391,8.8100719,1373,870,503
b*mA,bmA_hat,.0607688262719828,8.8100824,1373,870,503
b*mA,bmA_hat,.0609881281127709,8.8101435,1373,872,501
b*mA,bmA_hat,.0612955116715084,8.8101959,1373,873,500
b*mA,bmA_hat,.0614314771629211,8.8101921,1373,874,499
b*mA,bmA_hat,.0621716054173006,8.8101149,1373,874,499
b*mA,bmA_hat,.0622108149820644,8.810112,1373,876,497
b*mA,bmA_hat,.0624752555342329,8.8101254,1373,877,496
b*mA,bmA_hat,.0626599912578881,8.8101521,1373,878,495
b*mA,bmA_hat,.0627810860229904,8.810174,1373,879,494
b*mA,bmA_hat,.0629625097632006,8.8102522,1373,879,494
b*mA,bmA_hat,.0629802217791288,8.8102589,1373,881,492
b*mA,bmA_hat,.0630217830441047,8.8102684,1373,882,491
b*mA,bmA_hat,.063530799539155,8.8103848,1373,883,490
b*mA,bmA_hat,.063680324854833,8.8103218,1373,883,490
b*mA,bmA_hat,.0637033282521651,8.8103094,1373,885,488
b*mA,bmA_hat,.0637498109960962,8.8102894,1373,885,488
b*mA,bmA_hat,.0641939197124899,8.8100863,1373,887,486
b*mA,bmA_hat,.0642612021878252,8.8100471,1373,887,486
b*mA,bmA_hat,.064395235202839,8.8099689,1373,889,484
b*mA,bmA_hat,.0646021885503945,8.8098507,1373,890,483
b*mA,bmA_hat,.0649776794808929,8.8096619,1373,891,482
b*mA,bmA_hat,.0650455379529942,8.8096285,1373,892,481
b*mA,bmA_hat,.0655249595341727,8.8093948,1373,893,480
b*mA,bmA_hat,.0658005838531291,8.809268,1373,893,480
b*mA,bmA_hat,.0660597547061088,8.8091593,1373,895,478
b*mA,bmA_hat,.0669355430452998,8.8088884,1373,896,477
b*mA,bmA_hat,.0669828424212615,8.8088589,1373,897,476
b*mA,bmA_hat,.0669925618265314,8.8088531,1373,897,476
b*mA,bmA_hat,.0673940642471722,8.8086157,1373,899,474
b*mA,bmA_hat,.0675223504355336,8.8085346,1373,900,473
b*mA,bmA_hat,.0676320986729021,8.8084784,1373,901,472
b*mA,bmA_hat,.0676934886066601,8.8084478,1373,902,471
b*mA,bmA_hat,.0681262234018936,8.8082705,1373,903,470
b*mA,bmA_hat,.0681708092227394,8.8082571,1373,904,469
b*mA,bmA_hat,.068209994782891,8.8082457,1373,904,469
b*mA,bmA_hat,.0682177128441847,8.8082428,1373,905,468
b*mA,bmA_hat,.0682557196048761,8.8082218,1373,906,467
b*mA,bmA_hat,.0685878509196992,8.8080587,1373,908,465
b*mA,bmA_hat,.0693037638320216,8.8077326,1373,909,464
b*mA,bmA_hat,.0694880891120539,8.8076429,1373,909,464
b*mA,bmA_hat,.0694993713769412,8.8076382,1373,910,463
b*mA,bmA_hat,.0696674783588644,8.8075638,1373,912,461
b*mA,bmA_hat,.0699932402010464,8.8074379,1373,912,461
b*mA,bmA_hat,.0701214377095764,8.8073893,1373,914,459
b*mA,bmA_hat,.070288310257919,8.8073254,1373,915,458
b*mA,bmA_hat,.0704203901878005,8.8072901,1373,915,458
b*mA,bmA_hat,.0705587426265577,8.8072577,1373,917,456
b*mA,bmA_hat,.0707031733704169,8.8072309,1373,918,455
b*mA,bmA_hat,.0708440858844325,8.8072128,1373,919,454
b*mA,bmA_hat,.0708572859994366,8.8072109,1373,919,454
b*mA,bmA_hat,.0710529592396244,8.8071718,1373,920,453
b*mA,bmA_hat,.0710556843112639,8.8071709,1373,921,452
b*mA,bmA_hat,.0711654304689758,8.8071461,1373,923,450
b*mA,bmA_hat,.0719553081227852,8.8069744,1373,923,450
b*mA,bmA_hat,.0724266204641427,8.8068352,1373,925,448
b*mA,bmA_hat,.0725027655234798,8.8068037,1373,925,448
b*mA,bmA_hat,.0728038527025288,8.8066435,1373,926,447
b*mA,bmA_hat,.072862787108956,8.8066092,1373,927,446
b*mA,bmA_hat,.0729313064802104,8.8065786,1373,928,445
b*mA,bmA_hat,.0729659160296245,8.8065662,1373,929,444
b*mA,bmA_hat,.0730154169030706,8.806551,1373,931,442
b*mA,bmA_hat,.0730831819518666,8.8065262,1373,931,442
b*mA,bmA_hat,.0734536312244962,8.8063402,1373,933,440
b*mA,bmA_hat,.0735540713929886,8.8062887,1373,934,439
b*mA,bmA_hat,.0735957070327249,8.8062706,1373,934,439
b*mA,bmA_hat,.0736124400988239,8.8062649,1373,935,438
b*mA,bmA_hat,.073703399831666,8.8062305,1373,936,437
b*mA,bmA_hat,.0738346789747726,8.80618,1373,938,435
b*mA,bmA_hat,.073861851222026,8.8061705,1373,938,435
b*mA,bmA_hat,.0739366960096397,8.806139,1373,939,434
b*mA,bmA_hat,.0741029227878596,8.8060703,1373,941,432
b*mA,bmA_hat,.0741582306972252,8.8060503,1373,942,431
b*mA,bmA_hat,.0744737075300552,8.8059273,1373,943,430
b*mA,bmA_hat,.0744948499483197,8.8059196,1373,944,429
b*mA,bmA_hat,.0746046883081055,8.8058853,1373,944,429
b*mA,bmA_hat,.0746470875659483,8.805872,1373,945,428
b*mA,bmA_hat,.0746849415377635,8.8058596,1373,947,426
b*mA,bmA_hat,.0747901376889878,8.8058252,1373,947,426
b*mA,bmA_hat,.0748454518578949,8.805809,1373,949,424
b*mA,bmA_hat,.074933099630716,8.8057861,1373,950,423
b*mA,bmA_hat,.0750274676722372,8.8057499,1373,951,422
b*mA,bmA_hat,.0751316346421267,8.8057146,1373,951,422
b*mA,bmA_hat,.0751722998127461,8.8056955,1373,952,421
b*mA,bmA_hat,.075238234668652,8.805666,1373,954,419
b*mA,bmA_hat,.0756793142281093,8.8054638,1373,955,418
b*mA,bmA_hat,.075862120943665,8.8053827,1373,955,418
b*mA,bmA_hat,.0758643905809554,8.8053818,1373,956,417
b*mA,bmA_hat,.0762767000072407,8.8052082,1373,958,415
b*mA,bmA_hat,.0763660168438539,8.8051691,1373,958,415
b*mA,bmA_hat,.0764541357587994,8.8051281,1373,959,414
b*mA,bmA_hat,.0764636405926312,8.8051224,1373,961,412
b*mA,bmA_hat,.0764927268614134,8.8051052,1373,962,411
b*mA,bmA_hat,.0765627174810206,8.8050604,1373,962,411
b*mA,bmA_hat,.076622305793867,8.8050261,1373,964,409
b*mA,bmA_hat,.0767709138013354,8.8049421,1373,965,408
b*mA,bmA_hat,.0771595129823616,8.8047314,1373,966,407
b*mA,bmA_hat,.0771603645686242,8.8047304,1373,967,406
b*mA,bmA_hat,.0775303143994547,8.8045435,1373,967,406
b*mA,bmA_hat,.0778221992734296,8.8044033,1373,968,405
b*mA,bmA_hat,.0778778576348811,8.8043756,1373,970,403
b*mA,bmA_hat,.0779154362614412,8.8043242,1373,971,402
b*mA,bmA_hat,.0779703953856753,8.8042498,1373,972,401
b*mA,bmA_hat,.0780831118706551,8.8040981,1373,973,400
b*mA,bmA_hat,.0782038695085778,8.8039322,1373,973,400
b*mA,bmA_hat,.0782536054033282,8.8038607,1373,974,399
b*mA,bmA_hat,.0783605211311324,8.80371,1373,976,397
b*mA,bmA_hat,.0784470527431392,8.8035851,1373,977,396
b*mA,bmA_hat,.0784787204888169,8.8035374,1373,978,395
b*mA,bmA_hat,.0787361636259599,8.8031626,1373,979,394
b*mA,bmA_hat,.0792550088211743,8.8024302,1373,979,394
b*mA,bmA_hat,.0792692282144491,8.8024101,1373,980,393
b*mA,bmA_hat,.0794176520090078,8.8021851,1373,982,391
b*mA,bmA_hat,.0795838091863839,8.8019371,1373,983,390
b*mA,bmA_hat,.0796073439519007,8.8019009,1373,983,390
b*mA,bmA_hat,.0801165239485481,8.8010941,1373,984,389
b*mA,bmA_hat,.0803485000946488,8.8007288,1373,986,387
b*mA,bmA_hat,.0805166810014656,8.8004732,1373,986,387
b*mA,bmA_hat,.0806455177580101,8.8002844,1373,988,385
b*mA,bmA_hat,.0806971222723749,8.8002071,1373,989,384
b*mA,bmA_hat,.080891315800129,8.7999096,1373,990,383
b*mA,bmA_hat,.0809211583909425,8.7998667,1373,990,383
b*mA,bmA_hat,.081094877027387,8.7996292,1373,991,382
b*mA,bmA_hat,.0811437459225127,8.7995625,1373,993,380
b*mA,bmA_hat,.0811779785351705,8.7995157,1373,994,379
b*mA,bmA_hat,.0812871102627823,8.7993698,1373,994,379
b*mA,bmA_hat,.0817483098907595,8.7987413,1373,996,377
b*mA,bmA_hat,.0818825182867312,8.7985725,1373,996,377
b*mA,bmA_hat,.0819929947141379,8.7984447,1373,998,375
b*mA,bmA_hat,.0824074178081718,8.7979889,1373,998,375
b*mA,bmA_hat,.0826936186068643,8.7976418,1373,1000,373
b*mA,bmA_hat,.0830267714389519,8.797225,1373,1000,373
b*mA,bmA_hat,.0833317434966449,8.7968626,1373,1002,371
b*mA,bmA_hat,.0836547508086253,8.7964516,1373,1003,370
b*mA,bmA_hat,.0836962834695726,8.7964001,1373,1003,370
b*mA,bmA_hat,.0838535670810198,8.7962093,1373,1004,369
b*mA,bmA_hat,.0842874813394104,8.7956867,1373,1006,367
b*mA,bmA_hat,.0843724858657383,8.7955847,1373,1007,366
b*mA,bmA_hat,.0844117059949757,8.7955132,1373,1007,366
b*mA,bmA_hat,.0847860395143381,8.7948589,1373,1008,365
b*mA,bmA_hat,.08483761769886,8.7947674,1373,1010,363
b*mA,bmA_hat,.0849756540526959,8.7944851,1373,1010,363
b*mA,bmA_hat,.0850089017563512,8.7944174,1373,1012,361
b*mA,bmA_hat,.0851222740425758,8.7941904,1373,1012,361
b*mA,bmA_hat,.0853159479595059,8.7937841,1373,1014,359
b*mA,bmA_hat,.0853509980384032,8.7937098,1373,1014,359
b*mA,bmA_hat,.0858152355337027,8.7927151,1373,1016,357
b*mA,bmA_hat,.086005153163576,8.7923012,1373,1016,357
b*mA,bmA_hat,.086168337850317,8.7919445,1373,1017,356
b*mA,bmA_hat,.0865681445311199,8.791131,1373,1019,354
b*mA,bmA_hat,.086893637958602,8.790494,1373,1020,353
b*mA,bmA_hat,.087237736700551,8.7898016,1373,1020,353
b*mA,bmA_hat,.0873930894881914,8.7894936,1373,1022,351
b*mA,bmA_hat,.0876567857356047,8.789011,1373,1023,350
b*mA,bmA_hat,.0877272776899107,8.7888765,1373,1023,350
b*mA,bmA_hat,.0878574346709,8.7886267,1373,1024,349
b*mA,bmA_hat,.0879129518288055,8.7885113,1373,1026,347
b*mA,bmA_hat,.0881388275748661,8.7880449,1373,1026,347
b*mA,bmA_hat,.0881612309202403,8.7879982,1373,1027,346
b*mA,bmA_hat,.0882528485139241,8.7877903,1373,1029,344
b*mA,bmA_hat,.0885563784599597,8.7870913,1373,1030,343
b*mA,bmA_hat,.088692220795726,8.7867756,1373,1031,342
b*mA,bmA_hat,.0890614100141325,8.7859316,1373,1032,341
b*mA,bmA_hat,.0891801991857504,8.7856655,1373,1033,340
b*mA,bmA_hat,.0892955562698057,8.7854176,1373,1034,339
b*mA,bmA_hat,.089315757134074,8.7853737,1373,1035,338
b*mA,bmA_hat,.089369722301462,8.7852554,1373,1036,337
b*mA,bmA_hat,.0894465302441397,8.7850952,1373,1037,336
b*mA,bmA_hat,.0896470687739897,8.784687,1373,1037,336
b*mA,bmA_hat,.0896545559043467,8.7846727,1373,1039,334
b*mA,bmA_hat,.090014202748626,8.7839651,1373,1039,334
b*mA,bmA_hat,.0902536632449196,8.7835197,1373,1041,332
b*mA,bmA_hat,.0904448499064316,8.7831678,1373,1042,331
b*mA,bmA_hat,.0907294878269818,8.7826309,1373,1042,331
b*mA,bmA_hat,.0914745701463988,8.7812328,1373,1044,329
b*mA,bmA_hat,.0919656359966098,8.7804546,1373,1044,329
b*mA,bmA_hat,.0929076906538781,8.7789927,1373,1046,327
b*mA,bmA_hat,.0931520136622053,8.778615,1373,1047,326
b*mA,bmA_hat,.0931804748461195,8.7785702,1373,1047,326
b*mA,bmA_hat,.0937039201064328,8.7777796,1373,1049,324
b*mA,bmA_hat,.0944604372210524,8.7767496,1373,1049,324
b*mA,bmA_hat,.0944862412209706,8.7767172,1373,1051,322
b*mA,bmA_hat,.094617250794449,8.7765551,1373,1052,321
b*mA,bmA_hat,.0952792145492402,8.7757759,1373,1052,321
b*mA,bmA_hat,.0958962303472156,8.7750788,1373,1054,319
b*mA,bmA_hat,.0960750144209921,8.7749205,1373,1055,318
b*mA,bmA_hat,.0964400303105081,8.7745981,1373,1056,317
b*mA,bmA_hat,.0969165404844239,8.7741909,1373,1057,316
b*mA,bmA_hat,.0970439701463852,8.774065,1373,1058,315
b*mA,bmA_hat,.0971205278613129,8.7739868,1373,1059,314
b*mA,bmA_hat,.0974245251723247,8.7736425,1373,1059,314
b*mA,bmA_hat,.0975329933446747,8.773531,1373,1061,312
b*mA,bmA_hat,.0975472330601367,8.7735176,1373,1062,311
b*mA,bmA_hat,.0986214967308711,8.7725887,1373,1062,311
b*mA,bmA_hat,.0992336720428676,8.7720432,1373,1063,310
b*mA,bmA_hat,.0994398795859756,8.7718716,1373,1065,308
b*mA,bmA_hat,.1000105061276465,8.7714291,1373,1065,308
b*mA,bmA_hat,.1001706543549011,8.7713213,1373,1067,306
b*mA,bmA_hat,.1002316966730473,8.7712841,1373,1067,306
b*mA,bmA_hat,.1003920620561205,8.771204,1373,1068,305
b*mA,bmA_hat,.1004471039456434,8.7711792,1373,1070,303
b*mA,bmA_hat,.1007139176738496,8.771081,1373,1070,303
b*mA,bmA_hat,.1007141741307556,8.771081,1373,1071,302
b*mA,bmA_hat,.1007318653087003,8.7710762,1373,1073,300
b*mA,bmA_hat,.1023125256081747,8.7705259,1373,1074,299
b*mA,bmA_hat,.1026063402066075,8.7704449,1373,1074,299
b*mA,bmA_hat,.1028999604133292,8.7703505,1373,1076,297
b*mA,bmA_hat,.1034934283257198,8.770196,1373,1077,296
b*mA,bmA_hat,.1035448415956808,8.7701778,1373,1077,296
b*mA,bmA_hat,.1040788427126906,8.7700729,1373,1079,294
b*mA,bmA_hat,.1041587377004834,8.7700481,1373,1080,293
b*mA,bmA_hat,.1049141570446028,8.7697954,1373,1080,293
b*mA,bmA_hat,.1049479632465945,8.769783,1373,1082,291
b*mA,bmA_hat,.1051281128971313,8.7697201,1373,1083,290
b*mA,bmA_hat,.1057125853350559,8.7695408,1373,1083,290
b*mA,bmA_hat,.1068527088177744,8.7690859,1373,1085,288
b*mA,bmA_hat,.1068889058843678,8.7690773,1373,1086,287
b*mA,bmA_hat,.1069378015227341,8.7690592,1373,1086,287
b*mA,bmA_hat,.1074359890610767,8.7688637,1373,1088,285
b*mA,bmA_hat,.1085973790823282,8.7684622,1373,1089,284
b*mA,bmA_hat,.1088268963171106,8.7683983,1373,1089,284
b*mA,bmA_hat,.108957413323423,8.768363,1373,1090,283
b*mA,bmA_hat,.109176772844601,8.7682171,1373,1092,281
b*mA,bmA_hat,.1093960549327353,8.7680874,1373,1093,280
b*mA,bmA_hat,.1099088035070847,8.7677917,1373,1094,279
b*mA,bmA_hat,.1105210009064896,8.7674646,1373,1094,279
b*mA,bmA_hat,.1105563631786276,8.7674456,1373,1095,278
b*mA,bmA_hat,.1107136455709538,8.7673683,1373,1097,276
b*mA,bmA_hat,.1110285602775201,8.7672157,1373,1098,275
b*mA,bmA_hat,.1123788775678755,8.7665634,1373,1099,274
b*mA,bmA_hat,.1124352518442982,8.7665386,1373,1099,274
b*mA,bmA_hat,.1124851001875163,8.7665176,1373,1100,273
b*mA,bmA_hat,.1141662778652765,8.7657719,1373,1102,271
b*mA,bmA_hat,.1145448492183634,8.7656374,1373,1102,271
b*mA,bmA_hat,.1146798126939745,8.7656059,1373,1103,270
b*mA,bmA_hat,.1153277008586324,8.765502,1373,1104,269
b*mA,bmA_hat,.11534671692924,8.765501,1373,1106,267
b*mA,bmA_hat,.1157439782534688,8.7654839,1373,1107,266
b*mA,bmA_hat,.1162512323844463,8.7654324,1373,1107,266
b*mA,bmA_hat,.1168643014898196,8.765358,1373,1109,264
b*mA,bmA_hat,.1170605457008957,8.7653456,1373,1109,264
b*mA,bmA_hat,.1173228969385358,8.7653513,1373,1110,263
b*mA,bmA_hat,.1182634916622519,8.7654152,1373,1111,262
b*mA,bmA_hat,.1185764351000395,8.7654448,1373,1113,260
b*mA,bmA_hat,.1186798365709925,8.7654543,1373,1113,260
b*mA,bmA_hat,.1193568526145382,8.765481,1373,1114,259
b*mA,bmA_hat,.1197170235474594,8.7654915,1373,1115,258
b*mA,bmA_hat,.1198228633023456,8.7654781,1373,1117,256
b*mA,bmA_hat,.1198479472454221,8.7654753,1373,1118,255
b*mA,bmA_hat,.1201656543819376,8.7654448,1373,1119,254
b*mA,bmA_hat,.120272677129133,8.7654629,1373,1120,253
b*mA,bmA_hat,.120853106861752,8.7655687,1373,1121,252
b*mA,bmA_hat,.1208740281133177,8.7655725,1373,1122,251
b*mA,bmA_hat,.1217977765392988,8.7657375,1373,1123,250
b*mA,bmA_hat,.1218770461001385,8.7657509,1373,1124,249
b*mA,bmA_hat,.1220570563346528,8.7657871,1373,1125,248
b*mA,bmA_hat,.1221493889084926,8.7658072,1373,1126,247
b*mA,bmA_hat,.1224060362074784,8.7658377,1373,1127,246
b*mA,bmA_hat,.1233001650709417,8.765933,1373,1127,246
b*mA,bmA_hat,.1233677022864554,8.7659464,1373,1129,244
b*mA,bmA_hat,.1234633369696785,8.7659597,1373,1130,243
b*mA,bmA_hat,.1246481047840268,8.7661877,1373,1131,242
b*mA,bmA_hat,.1247088253945533,8.7662029,1373,1132,241
b*mA,bmA_hat,.1257013238190283,8.7664566,1373,1132,241
b*mA,bmA_hat,.126215371513752,8.7665739,1373,1134,239
b*mA,bmA_hat,.1272777617782248,8.7668619,1373,1134,239
b*mA,bmA_hat,.1275278973204438,8.7669792,1373,1136,237
b*mA,bmA_hat,.1277431639289908,8.7670746,1373,1137,236
b*mA,bmA_hat,.1280159443214402,8.7671719,1373,1137,236
b*mA,bmA_hat,.1282969991811322,8.7672882,1373,1138,235
b*mA,bmA_hat,.1285484515506529,8.7674026,1373,1139,234
b*mA,bmA_hat,.1287397980992416,8.7674961,1373,1141,232
b*mA,bmA_hat,.1287772632434869,8.7675161,1373,1142,231
b*mA,bmA_hat,.1289540794347306,8.7676077,1373,1143,230
b*mA,bmA_hat,.1290902820751142,8.7676964,1373,1144,229
b*mA,bmA_hat,.1292851624702914,8.7678432,1373,1145,228
b*mA,bmA_hat,.1293782735709789,8.7679195,1373,1145,228
b*mA,bmA_hat,.1294536017094164,8.7679834,1373,1146,227
b*mA,bmA_hat,.1298484224111206,8.7683191,1373,1148,225
b*mA,bmA_hat,.1309768828249279,8.7693233,1373,1149,224
b*mA,bmA_hat,.1313456351029714,8.7696676,1373,1150,223
b*mA,bmA_hat,.1315222033578413,8.7698326,1373,1150,223
b*mA,bmA_hat,.1322635584922895,8.7705097,1373,1152,221
b*mA,bmA_hat,.1323741187353754,8.7706146,1373,1152,221
b*mA,bmA_hat,.1330790753460812,8.7712851,1373,1154,219
b*mA,bmA_hat,.1333558076133492,8.7715292,1373,1155,218
b*mA,bmA_hat,.1342497705165468,8.7723408,1373,1156,217
b*mA,bmA_hat,.1349796260522906,8.7730179,1373,1157,216
b*mA,bmA_hat,.1352485435937092,8.7732992,1373,1158,215
b*mA,bmA_hat,.1353397062561683,8.7733946,1373,1159,214
b*mA,bmA_hat,.1355646791047511,8.7736301,1373,1159,214
b*mA,bmA_hat,.1369350957342761,8.7749205,1373,1160,213
b*mA,bmA_hat,.137404513072504,8.7753868,1373,1162,211
b*mA,bmA_hat,.1376343058667314,8.7756338,1373,1162,211
b*mA,bmA_hat,.1376937985183366,8.7756996,1373,1164,209
b*mA,bmA_hat,.1377887888196825,8.7758045,1373,1165,208
b*mA,bmA_hat,.1378537230194349,8.7758512,1373,1165,208
b*mA,bmA_hat,.1386541693394563,8.7763634,1373,1167,206
b*mA,bmA_hat,.1389889768036337,8.7765627,1373,1168,205
b*mA,bmA_hat,.1395448143298806,8.7769012,1373,1169,204
b*mA,bmA_hat,.1397955004399857,8.7770405,1373,1170,203
b*mA,bmA_hat,.1410482375034985,8.7777767,1373,1171,202
b*mA,bmA_hat,.1411012589847728,8.7778091,1373,1172,201
b*mA,bmA_hat,.1411900563710341,8.777854,1373,1173,200
b*mA,bmA_hat,.1416485446908416,8.7780666,1373,1174,199
b*mA,bmA_hat,.141726202531579,8.7780905,1373,1175,198
b*mA,bmA_hat,.1431991486155364,8.7785892,1373,1175,198
b*mA,bmA_hat,.1439920854827789,8.7789173,1373,1177,196
b*mA,bmA_hat,.1442285835122643,8.7790184,1373,1178,195
b*mA,bmA_hat,.1442831266028957,8.7790422,1373,1179,194
b*mA,bmA_hat,.1447664848371581,8.7792616,1373,1179,194
b*mA,bmA_hat,.145431442444758,8.7795439,1373,1181,192
b*mA,bmA_hat,.1457395953011487,8.7796679,1373,1181,192
b*mA,bmA_hat,.1480197565692025,8.7805767,1373,1182,191
b*mA,bmA_hat,.1499289699889574,8.7814035,1373,1184,189
b*mA,bmA_hat,.1505163196967351,8.7816782,1373,1185,188
b*mA,bmA_hat,.1509214989707706,8.7818403,1373,1186,187
b*mA,bmA_hat,.152405302971262,8.7822943,1373,1186,187
b*mA,bmA_hat,.1546644307270191,8.783124,1373,1188,185
b*mA,bmA_hat,.155134402368424,8.7832346,1373,1188,185
b*mA,bmA_hat,.1557805003976201,8.7833672,1373,1190,183
b*mA,bmA_hat,.157071551623535,8.7837229,1373,1191,182
b*mA,bmA_hat,.158077505136284,8.7838421,1373,1192,181
b*mA,bmA_hat,.1594156815553143,8.7840385,1373,1193,180
b*mA,bmA_hat,.1613762273107085,8.7843628,1373,1194,179
b*mA,bmA_hat,.162757948626076,8.784626,1373,1195,178
b*mA,bmA_hat,.1631770198257758,8.7847185,1373,1196,177
b*mA,bmA_hat,.1639313042605672,8.7848854,1373,1197,176
b*mA,bmA_hat,.1651783007362725,8.7851686,1373,1198,175
b*mA,bmA_hat,.1674714589285456,8.7858248,1373,1198,175
b*mA,bmA_hat,.1679323697474676,8.786006,1373,1200,173
b*mA,bmA_hat,.1688130493244305,8.7863655,1373,1200,173
b*mA,bmA_hat,.169370206601277,8.7865191,1373,1202,171
b*mA,bmA_hat,.1697448789647326,8.7866249,1373,1202,171
b*mA,bmA_hat,.1701457919636123,8.7867584,1373,1204,169
b*mA,bmA_hat,.1704994028276316,8.7868614,1373,1204,169
b*mA,bmA_hat,.1714744020781078,8.7871513,1373,1206,167
b*mA,bmA_hat,.1742277638353355,8.788146,1373,1207,166
b*mA,bmA_hat,.1747251319562388,8.7883291,1373,1207,166
b*mA,bmA_hat,.1752074372184242,8.7885466,1373,1208,165
b*mA,bmA_hat,.17590505123283,8.7889147,1373,1210,163
b*mA,bmA_hat,.1762551700453408,8.7891836,1373,1211,162
b*mA,bmA_hat,.1764960802370526,8.7893991,1373,1211,162
b*mA,bmA_hat,.1770579786088717,8.7898951,1373,1212,161
b*mA,bmA_hat,.1774533519218025,8.7902422,1373,1214,159
b*mA,bmA_hat,.178060405320502,8.7907677,1373,1215,158
b*mA,bmA_hat,.1797942563074185,8.7923498,1373,1215,158
b*mA,bmA_hat,.1803509215920102,8.7928677,1373,1216,157
b*mA,bmA_hat,.1803615660326635,8.7928772,1373,1218,155
b*mA,bmA_hat,.1813033636947574,8.7937136,1373,1219,154
b*mA,bmA_hat,.1828626221059178,8.7952166,1373,1219,154
b*mA,bmA_hat,.1852547768393416,8.7973642,1373,1221,152
b*mA,bmA_hat,.1852618414310989,8.7973709,1373,1222,151
b*mA,bmA_hat,.1869829800858622,8.7988091,1373,1223,150
b*mA,bmA_hat,.1878298896510381,8.7994852,1373,1224,149
b*mA,bmA_hat,.1885587040553702,8.8000755,1373,1225,148
b*mA,bmA_hat,.1900928598347807,8.8013344,1373,1225,148
b*mA,bmA_hat,.1901006271910886,8.8013401,1373,1226,147
b*mA,bmA_hat,.1902300229391463,8.801445,1373,1228,145
b*mA,bmA_hat,.1918393540014272,8.8024883,1373,1229,144
b*mA,bmA_hat,.192010807234844,8.8025885,1373,1230,143
b*mA,bmA_hat,.192173046917479,8.8026733,1373,1231,142
b*mA,bmA_hat,.192401087717562,8.8027811,1373,1231,142
b*mA,bmA_hat,.1924075195176564,8.8027849,1373,1232,141
b*mA,bmA_hat,.1929368791210287,8.8030748,1373,1234,139
b*mA,bmA_hat,.1951015006975599,8.8042459,1373,1235,138
mA,mA_hat,.003973526778017,8.674037,1373,138,1235
mA,mA_hat,.0040141115280275,8.6740427,1373,139,1234
mA,mA_hat,.0043130488097138,8.674058,1373,141,1232
mA,mA_hat,.0044298983030753,8.6740685,1373,142,1231
mA,mA_hat,.0044428554393786,8.6740685,1373,143,1230
mA,mA_hat,.0044983697405218,8.6740723,1373,144,1229
mA,mA_hat,.005248925701609,8.6740437,1373,144,1229
