cutoff,rss,N,low_n,high_n
.0134595052292152,.69775492,1389,764,625
.013506719667101,.69774956,1389,765,624
.013648514147553,.69773358,1389,766,623
.013814929104861,.69771528,1389,768,621
.0138515593762249,.69770509,1389,769,620
.0139023706260374,.69769114,1389,769,620
.0140455509778113,.69765252,1389,770,619
.0141329134779047,.69762903,1389,771,618
.014231500812614,.6976046,1389,772,617
.0143102940365235,.69758576,1389,773,616
.014402360054661,.69756687,1389,774,615
.0145242869694482,.69754207,1389,776,613
.0146365325093254,.69751877,1389,777,612
.0148086514164957,.69748652,1389,778,611
.0148438396104576,.69748038,1389,779,610
.0148544402069009,.69747877,1389,780,609
.0148698255359501,.69747627,1389,781,608
.0148738455145397,.69747567,1389,782,607
.0148807245284735,.69747335,1389,783,606
.0149377150959027,.69745415,1389,783,606
.0149485622797945,.69745052,1389,784,605
.0150481657833345,.69741786,1389,785,604
.015062189274301,.69741297,1389,787,602
.015075384135883,.69740838,1389,787,602
.0152112266487441,.69736266,1389,789,600
.0152592515694301,.69734699,1389,789,600
.0153654885040085,.69731051,1389,791,598
.0154285784594624,.69728899,1389,792,597
.0155061613524194,.69726259,1389,792,597
.0155887113529525,.69723505,1389,793,596
.0156132090470365,.69722688,1389,795,594
.0156203481474617,.69722456,1389,796,593
.0156233023890227,.6972236,1389,796,593
.015670522108258,.69720662,1389,797,592
.0157604617504555,.69717455,1389,798,591
.0158696198643385,.69713926,1389,800,589
.0160400702039169,.6970762,1389,801,588
.016099295318644,.6970529,1389,802,587
