country_name,iso3,year,bond_spreads,capacity,debt_gdp,interest_revenue,wsdi_days,wsdi_merge,adapt_capacity,country_id,duplicate_key,spread_lag,b_pre,T_it,T_lead,b_outcome_common,A_outcome_common,sample_layer2_a
Australia,AUS,2005,.0106144094467163,.356209009885788,.1084000015258789,-.0039476591348648,.1843283135438788,Matched (3),.643790990114212,AUS,0,.0133891904354095,.1188799953460693,1.030403724755607,1.026362003945597,-.0092000007629394,-.0023224055767059,1
Australia,AUS,2006,.0079932397603989,.3562457263469696,.0992000007629395,-.0083878266811371,.0685514350502655,Matched (3),.6437542736530304,AUS,0,.0106144094467163,.1084000015258789,1.026362003945597,1.043573260335633,-.0027299976348877,-.0000367164611816,1
Australia,AUS,2007,.0136185598373413,.356011688709259,.0964700031280518,-.0053767955303192,.1206501451474985,Matched (3),.643988311290741,AUS,0,.0079932397603989,.0992000007629395,1.043573260335633,1.026640192763842,.0206199932098389,.0002340376377106,1
Australia,AUS,2008,.0217819690704346,.3544585108757019,.1170899963378906,-.000914886072278,.0579952602170949,Matched (3),.6455414891242981,AUS,0,.0136185598373413,.0964700031280518,1.026640192763842,1.019769378683299,.0485700035095215,.0015531778335571,1
Australia,AUS,2009,.0190714204311371,.3541931211948395,.1656599998474121,.0011487650871277,.1729341976560395,Matched (3),.6458068788051605,AUS,0,.0217819690704346,.1170899963378906,1.019769378683299,1.0242843721608,.0372200012207031,.0002653896808624,1
Australia,AUS,2010,.0218759703636169,.3531014025211334,.2028800010681152,.0073728650808334,.0662896447305022,Matched (3),.6468985974788666,AUS,0,.0190714204311371,.1656599998474121,1.0242843721608,1.027505615330488,.0367399978637695,.0010917186737061,1
Australia,AUS,2011,.0212405610084534,.3529380559921265,.2396199989318848,.0138893270492554,.0501844188552992,Matched (3),.6470619440078735,AUS,0,.0218759703636169,.2028800010681152,1.027505615330488,1.038745176054887,.0345800018310547,.000163346529007,1
Australia,AUS,2012,.0162369894981384,.3552259206771851,.2742000007629394,.0194945406913757,.0608643193258101,Matched (3),.6447740793228149,AUS,0,.0212405610084534,.2396199989318848,1.038745176054887,1.022434564466163,.0291300010681153,-.0022878646850586,1
Australia,AUS,2013,.0137189996242523,.3497274518013,.3033300018310547,.0219707846641541,.1862538745485503,Matched (3),.6502725481987,AUS,0,.0162369894981384,.2742000007629394,1.022434564466163,1.025586863607099,.0356000137329102,.005498468875885,1
Australia,AUS,2014,.0110953998565674,.3474538922309875,.3389300155639648,.0248166942596436,.1307058555339945,Matched (3),.6525461077690125,AUS,0,.0137189996242523,.3033300018310547,1.025586863607099,1.023201461695149,.0368199920654297,.0022735595703125,1
Australia,AUS,2015,.0058648902177811,.3500464856624603,.3757500076293945,.0265594959259033,.127958179387553,Matched (3),.6499535143375397,AUS,0,.0110953998565674,.3389300155639648,1.023201461695149,1.027033836411216,.0288499832153321,-.0025925934314728,1
Australia,AUS,2016,.0053299200534821,.3510340452194214,.4045999908447266,.0258846569061279,.1685088971458298,Matched (3),.6489659547805786,AUS,0,.0058648902177811,.3757500076293945,1.027033836411216,1.023874163669297,.0057900238037109,-.0009875595569611,1
Australia,AUS,2017,.0033318600058556,.3498056530952454,.4103900146484375,.0248239135742187,.1617828865241313,Matched (3),.6501943469047546,AUS,0,.0053299200534821,.4045999908447266,1.023874163669297,1.027886232200591,.0055899810791016,.001228392124176,1
Australia,AUS,2018,-.002247180044651,.3096337020397186,.4159799957275391,.0237605333328247,.1504304168379034,Matched (3),.6903662979602814,AUS,0,.0033318600058556,.4103900146484375,1.027886232200591,1.019740377365921,.0493099975585937,.0401719510555267,1
Australia,AUS,2019,-.0063495802879333,.3017968535423279,.4652899932861328,.0238628768920898,,Master only (1),.6982031464576721,AUS,0,-.002247180044651,.4159799957275391,1.019740377365921,.9795716561342253,.1038100051879883,.0078368484973907,0
Australia,AUS,2020,.0003610099852085,.3013770282268524,.5690999984741211,.0251923823356628,,Master only (1),.6986229717731476,AUS,0,-.0063495802879333,.4652899932861328,.9795716561342253,1.053582360195726,-.0153799819946289,.0004198253154755,0
Australia,AUS,2021,.0006467799842358,.2998051941394806,.5537200164794922,.0239012241363525,,Master only (1),.7001948058605194,AUS,0,.0003610099852085,.5690999984741211,1.053582360195726,1.042080841496004,-.0532700347900391,.0015718340873718,0
Australia,AUS,2022,.0024293300509453,.3086865842342377,.5004499816894531,.0211473512649536,,Master only (1),.6913134157657623,AUS,0,.0006467799842358,.5537200164794922,1.042080841496004,1.021351087943312,-.0062899780273437,-.0088813900947571,0
Australia,AUS,2023,.0000173500005621,.3086865842342377,.4941600036621094,.0201537108421326,,Master only (1),.6913134157657623,AUS,0,.0024293300509453,.5004499816894531,1.021351087943312,,,0,0
Austria,AUT,1995,.0057840400934219,.3205990791320801,.6823799896240235,.0650598573684692,.0735143113136291,Matched (3),.6794009208679199,AUT,0,,,,1.023983923616198,-.0005799865722657,,0
Austria,AUT,1996,-.0010305800288916,.3192444741725922,.6818000030517578,.0645924663543701,.0778975284099579,Matched (3),.6807555258274078,AUT,0,.0057840400934219,.6823799896240235,1.023983923616198,1.021456614987192,-.0480699920654297,.0013546049594879,0
