country_name,iso3,year,theta_hat_A,cutoff
Australia,AUS,2000,-.0269208460229816,.0593002794631694
Australia,AUS,2001,-.0240027834803098,.0593002794631694
Australia,AUS,2002,-.0123980954858378,.0593002794631694
Australia,AUS,2003,-.0233707800499968,.0593002794631694
Australia,AUS,2004,-.0221537815679591,.0593002794631694
Australia,AUS,2005,-.0122901689539955,.0593002794631694
Australia,AUS,2006,-.0251442843955394,.0593002794631694
Australia,AUS,2007,-.0195106467168264,.0593002794631694
Australia,AUS,2008,-.0264232683605189,.0593002794631694
Australia,AUS,2009,-.0135654676036774,.0593002794631694
Australia,AUS,2010,-.024589561770116,.0593002794631694
Australia,AUS,2011,-.0256370626521216,.0593002794631694
Australia,AUS,2012,-.023578349535213,.0593002794631694
Australia,AUS,2013,-.0087283325161105,.0593002794631694
Australia,AUS,2014,-.0139367986407519,.0593002794631694
